T_tick,T_val,H_tick,H_val,TH_tick,TH_val,Phase_tick,Phase_val
,,960039.0,15.914062,952039.0,72.4,,
,,967039.0,15.140625,957039.0,72.7,,
,,975039.0,14.453125,960039.0,73.0,,
,,983039.0,13.820312,967039.0,73.5,,
,,986039.0,13.554688,975039.0,74.1,,
,,987039.0,13.460938,983039.0,74.6,,
,,995039.0,12.859375,986039.0,74.9,,
,,1002039.0,12.25,987039.0,75.0,,
,,1011039.0,11.71875,995039.0,75.5,,
,,1020039.0,11.085938,1002039.0,76.1,,
,,1025039.0,10.710938,1011039.0,76.6,,
,,1027039.0,10.640625,1020039.0,77.1,,
,,1030039.0,10.476562,1025039.0,77.6,,
,,1038039.0,9.867188,1027039.0,77.8,,
,,1043424.0,9.53125,1030039.0,77.9,,
,,1052424.0,9.203125,1038039.0,78.4,,
,,1059424.0,8.710938,1043424.0,78.9,,
,,1059424.0,8.710938,1052424.0,79.4,,
,,1061424.0,8.601562,1059424.0,79.8,,
,,1061424.0,8.601562,1059424.0,79.8,,
,,1062424.0,8.554688,1061424.0,79.9,,
,,1063424.0,8.546875,1061424.0,79.9,,
,,1064424.0,8.515625,1062424.0,80.1,,
,,1065424.0,8.398438,1063424.0,80.1,,
,,1066424.0,8.398438,1064424.0,80.2,,
,,1067424.0,8.351562,1065424.0,80.2,,
,,1069424.0,8.257812,1066424.0,80.3,,
,,1069424.0,8.257812,1067424.0,80.3,,
,,1072424.0,8.1875,1069424.0,80.4,,
,,1075424.0,8.046875,1069424.0,80.4,,
,,1075424.0,8.046875,1072424.0,80.6,,
,,1079424.0,7.910156,1075424.0,80.7,,
,,1079424.0,7.910156,1075424.0,80.7,,
,,1083424.0,7.714844,1079424.0,80.9,,
,,1083424.0,7.660156,1079424.0,80.9,,
,,1087424.0,7.464844,1083424.0,81.2,,
,,1088424.0,7.53125,1083424.0,81.2,,
,,1091424.0,7.351562,1087424.0,81.4,,
,,1091424.0,7.351562,1088424.0,81.4,,
,,1093424.0,7.21875,1091424.0,81.7,,
,,1094424.0,7.21875,1091424.0,81.7,,
,,1097424.0,7.089844,1093424.0,81.9,,
,,1099424.0,6.976562,1094424.0,81.9,,
,,1100424.0,6.976562,1097424.0,82.1,,
,,1102424.0,6.875,1099424.0,82.2,,
,,1103424.0,6.875,1100424.0,82.2,,
,,1106424.0,6.789062,1102424.0,82.4,,
,,1106424.0,6.789062,1103424.0,82.4,,
,,1108424.0,6.707031,1106424.0,82.6,,
,,1110424.0,6.621094,1106424.0,82.6,,
,,1111424.0,6.527344,1108424.0,82.8,,
,,1113424.0,6.488281,1110424.0,82.9,,
,,1113424.0,6.488281,1111424.0,82.9,,
,,1114424.0,6.453125,1113424.0,83.1,,
,,1115424.0,6.347656,1113424.0,83.1,,
,,1116424.0,6.398438,1114424.0,83.2,,
,,1117424.0,6.359375,1115424.0,83.3,,
,,1118424.0,6.238281,1116424.0,83.3,,
,,1120424.0,6.25,1117424.0,83.4,,
,,1120424.0,6.25,1118424.0,83.4,,
,,1121424.0,6.222656,1120424.0,83.6,,
,,1121424.0,6.21875,1120424.0,83.6,,
,,1123424.0,6.136719,1121424.0,83.6,,
,,1123424.0,6.136719,1121424.0,83.7,,
,,1124424.0,6.035156,1123424.0,83.7,,
,,1124424.0,6.035156,1123424.0,83.7,,
,,1126424.0,6.082031,1124424.0,83.8,,
,,1126424.0,6.042969,1124424.0,83.8,,
,,1128424.0,5.945312,1126424.0,83.8,,
,,1129424.0,5.945312,1126424.0,83.9,,
,,1131424.0,5.859375,1128424.0,83.9,,
,,1133424.0,5.898438,1129424.0,83.9,,
,,1134424.0,5.804688,1131424.0,84.0,,
,,1136424.0,5.730469,1133424.0,84.1,,
,,1137424.0,5.730469,1134424.0,84.1,,
,,1140424.0,5.621094,1136424.0,84.2,,
,,1140424.0,5.628906,1137424.0,84.2,,
,,1143424.0,5.480469,1140424.0,84.3,,
,,1147424.0,5.410156,1140424.0,84.4,,
,,1147424.0,5.390625,1143424.0,84.7,,
,,1152424.0,5.269531,1147424.0,84.9,,
,,1153424.0,5.246094,1147424.0,84.9,,
,,1157424.0,5.136719,1152424.0,85.1,,
,,1163424.0,4.980469,1153424.0,85.1,,
,,1164424.0,4.980469,1157424.0,85.3,,
,,1169424.0,4.773438,1163424.0,85.7,,
,,1177424.0,4.566406,1164424.0,85.8,,
,,1178424.0,4.566406,1169424.0,86.1,,
,,1179424.0,4.566406,1177424.0,86.6,,
,,1187424.0,4.285156,1178424.0,86.6,,
,,1189424.0,4.296875,1179424.0,86.7,,
,,1191424.0,4.269531,1187424.0,87.1,,
,,1199424.0,4.054688,1189424.0,87.2,,
,,1200424.0,4.054688,1191424.0,87.3,,
,,1201424.0,3.982422,1199424.0,87.7,,
,,1212424.0,3.833984,1200424.0,87.8,,
,,1213424.0,3.78125,1201424.0,87.9,,
,,1221424.0,3.587891,1212424.0,88.3,,
,,1225424.0,3.519531,1213424.0,88.4,,
,,1227424.0,3.435547,1221424.0,88.8,,
,,1233424.0,3.335938,1225424.0,89.0,,
,,1237424.0,3.253906,1227424.0,89.2,,
,,1238424.0,3.273438,1233424.0,89.7,,
,,1246424.0,3.128906,1237424.0,90.0,,
,,1261424.0,2.898438,1238424.0,90.1,,
,,1273424.0,2.78125,1246424.0,90.6,,
,,1280424.0,2.703125,1261424.0,90.9,,
,,1290640.0,2.591797,1273424.0,91.4,,
,,1296640.0,2.585938,1280424.0,91.6,,
,,1303640.0,2.472656,1290640.0,92.1,,
,,1316640.0,2.34375,1296640.0,92.3,,
,,1325640.0,2.3125,1303640.0,92.9,,
,,1328640.0,2.271484,1316640.0,93.2,,
,,1340640.0,2.185547,1325640.0,93.7,,
,,1343640.0,2.201172,1328640.0,93.8,,
,,1349640.0,2.085938,1340640.0,94.2,,
,,1359640.0,1.977539,1343640.0,94.4,,
,,1367640.0,1.913086,1349640.0,94.6,,
,,1368640.0,1.913086,1359640.0,95.0,,
,,1378640.0,1.84375,1367640.0,95.5,,
,,1397640.0,1.785156,1368640.0,95.5,,
,,1400640.0,1.780273,1378640.0,96.1,,
,,1409640.0,1.782227,1397640.0,96.6,,
,,1421640.0,1.69043,1400640.0,96.8,,
,,1430640.0,1.62793,1409640.0,97.2,,
,,1433640.0,1.635742,1421640.0,97.6,,
,,1440640.0,1.513672,1430640.0,97.9,,
,,1443640.0,1.597656,1433640.0,97.9,,
,,1446640.0,1.527344,1440640.0,98.2,,
,,1447640.0,1.532227,1443640.0,98.3,,
,,1460640.0,1.445312,1446640.0,98.4,,
,,1463080.0,1.420898,1447640.0,98.4,,
,,1463080.0,1.420898,1460640.0,98.1,,
,,1466640.0,1.505859,1463080.0,97.9,,
,,1468640.0,1.489258,1463080.0,97.9,,
,,1470810.0,1.567383,1466640.0,97.6,,
,,1470810.0,1.567383,1468640.0,97.4,,
,,1471640.0,1.55957,1470810.0,97.2,,
,,1475440.0,1.567383,1470810.0,97.1,,
,,,,1471640.0,97.1,,
,,,,1475440.0,96.8,,
